大富翁数据中心_市场代码,证券代码,时间,最新,成交笔数,成交额,成交量,方向,买一价,买二价,买三价,买四价,买五价,卖一价,卖二价,卖三价,卖四价,卖五价,买一量,买二量,买三量,买四量,买五量,卖一量,卖二量,卖三量,卖四量,卖五量
sz,000001,2016-01-04 13:09:07,11.6100,5,139200.0000,120.0000,B,11.6000,11.5900,11.5800,11.5700,11.5600,11.6100,11.6200,11.6300,11.6500,11.6600,50,291,2718,2305,2277,62,214,186,181,616
sz,000001,2016-01-04 13:09:10,11.5900,9,88128.0000,76.0000,S,11.5900,11.5800,11.5700,11.5600,11.5500,11.6100,11.6200,11.6300,11.6500,11.6600,390,2718,2305,2277,4534,60,214,186,181,616
sz,000001,2016-01-04 13:09:13,11.5900,8,55616.0000,48.0000,S,11.5900,11.5800,11.5700,11.5600,11.5500,11.6000,11.6100,11.6200,11.6300,11.6500,352,2728,2305,2279,4534,218,90,214,186,181
sz,000001,2016-01-04 13:09:16,11.6000,1,3520.0000,3.0000,B,11.5900,11.5800,11.5700,11.5600,11.5500,11.6000,11.6100,11.6200,11.6300,11.6500,386,2728,2305,2279,4534,235,90,214,186,221
sz,000001,2016-01-04 13:09:22,11.6000,5,128768.0000,111.0000,B,11.5900,11.5800,11.5700,11.5600,11.5500,11.6000,11.6100,11.6200,11.6300,11.6500,386,2728,2305,2279,4535,124,90,219,186,221
sz,000001,2016-01-04 13:09:25,11.6000,3,50944.0000,44.0000,B,11.5900,11.5800,11.5700,11.5600,11.5500,11.6000,11.6100,11.6200,11.6300,11.6500,344,2738,2305,2279,4535,122,90,200,186,221
sz,000001,2016-01-04 13:09:27,11.5900,1,10432.0000,9.0000,S,11.5900,11.5800,11.5700,11.5600,11.5500,11.6000,11.6100,11.6200,11.6300,11.6500,438,2738,2305,2279,4535,242,90,200,186,221
sz,000001,2016-01-04 13:09:31,11.5900,3,62592.0000,54.0000,S,11.5900,11.5800,11.5700,11.5600,11.5500,11.6000,11.6100,11.6200,11.6300,11.6500,444,2738,2295,2279,4537,242,90,200,186,221
sz,000001,2016-01-04 13:09:34,11.6000,9,185472.0000,160.0000,B,11.5900,11.5800,11.5700,11.5600,11.5500,11.6000,11.6100,11.6200,11.6300,11.6500,338,2728,2275,2274,4537,233,90,200,186,221
sz,000001,2016-01-04 13:09:37,11.6000,4,73024.0000,63.0000,B,11.5900,11.5800,11.5700,11.5600,11.5500,11.6000,11.6100,11.6200,11.6300,11.6500,347,2728,2275,2274,4537,221,90,200,186,221
sz,000001,2016-01-04 13:09:40,11.6000,6,126464.0000,109.0000,B,11.5900,11.5800,11.5700,11.5600,11.5500,11.6000,11.6100,11.6200,11.6300,11.6500,354,2718,2275,2274,4537,117,90,200,186,221
sz,000001,2016-01-04 13:09:43,11.5900,1,28928.0000,25.0000,S,11.5900,11.5800,11.5700,11.5600,11.5500,11.6000,11.6100,11.6200,11.6300,11.6500,329,2718,2275,2274,4542,117,733,200,186,432
sz,000001,2016-01-04 13:09:46,11.6000,10,177408.0000,153.0000,B,11.5900,11.5800,11.5700,11.5600,11.5500,11.6000,11.6100,11.6200,11.6300,11.6500,229,2818,2275,2277,4522,96,733,200,186,432
sz,000001,2016-01-04 13:09:49,11.6000,2,40576.0000,35.0000,B,11.5900,11.5800,11.5700,11.5600,11.5500,11.6000,11.6100,11.6200,11.6300,11.6500,239,2825,2275,2277,4522,71,733,200,186,432
sz,000001,2016-01-04 13:09:52,11.5900,4,70784.0000,61.0000,S,11.5900,11.5800,11.5700,11.5600,11.5500,11.6000,11.6100,11.6200,11.6300,11.6500,289,2825,2275,2277,4522,20,733,250,186,432
sz,000001,2016-01-04 13:09:55,11.5900,2,10368.0000,9.0000,S,11.5900,11.5800,11.5700,11.5600,11.5500,11.6000,11.6100,11.6200,11.6300,11.6500,280,2845,2275,2277,4532,40,733,250,186,432
sz,000001,2016-01-04 13:09:58,11.5900,9,119424.0000,103.0000,S,11.5900,11.5800,11.5700,11.5600,11.5500,11.6000,11.6100,11.6200,11.6300,11.6500,212,2845,2275,2277,4532,170,733,250,186,432
sz,000001,2016-01-04 13:10:01,11.6000,12,119424.0000,103.0000,B,11.5900,11.5800,11.5700,11.5600,11.5500,11.6000,11.6100,11.6200,11.6300,11.6500,194,2843,2275,2277,4532,105,733,250,186,432
sz,000001,2016-01-04 13:10:05,11.6000,1,23232.0000,20.0000,B,11.5900,11.5800,11.5700,11.5600,11.5500,11.6000,11.6100,11.6200,11.6300,11.6500,195,2853,2473,2277,4532,135,733,250,186,432
sz,000001,2016-01-04 13:10:07,11.5900,10,115904.0000,100.0000,S,11.5900,11.5800,11.5700,11.5600,11.5500,11.6000,11.6100,11.6200,11.6300,11.6500,171,2872,2473,2277,4532,113,733,250,186,432
sz,000001,2016-01-04 13:10:10,11.6000,4,28992.0000,25.0000,B,11.5900,11.5800,11.5700,11.5600,11.5500,11.6000,11.6100,11.6200,11.6300,11.6500,193,2872,2473,2277,4532,89,733,250,186,432
sz,000001,2016-01-04 13:10:12,11.5900,16,225728.0000,195.0000,S,11.5800,11.5700,11.5600,11.5500,11.5400,11.5900,11.6000,11.6100,11.6200,11.6300,2872,2463,2277,4532,830,1020,261,733,250,36
sz,000001,2016-01-04 13:10:19,11.5900,7,54464.0000,47.0000,B,11.5800,11.5700,11.5600,11.5500,11.5400,11.5900,11.6000,11.6100,11.6200,11.6300,2725,2463,2277,4532,830,1010,261,733,250,36
sz,000001,2016-01-04 13:10:23,11.5900,2,13888.0000,12.0000,B,11.5800,11.5700,11.5600,11.5500,11.5400,11.5900,11.6000,11.6100,11.6200,11.6300,2730,2463,2282,4532,830,1276,313,733,250,36
sz,000001,2016-01-04 13:10:25,11.5900,6,1280704.0000,1105.0000,B,11.5800,11.5700,11.5600,11.5500,11.5400,11.5900,11.6000,11.6100,11.6200,11.6300,2740,2463,2292,4532,830,171,328,733,250,36
sz,000001,2016-01-04 13:10:28,11.5800,10,168000.0000,145.0000,S,11.5800,11.5700,11.5600,11.5500,11.5400,11.5900,11.6000,11.6100,11.6200,11.6300,2683,2463,2293,4532,830,84,328,733,250,36
sz,000001,2016-01-04 13:10:31,11.5800,11,130880.0000,113.0000,S,11.5800,11.5700,11.5600,11.5500,11.5400,11.5900,11.6000,11.6100,11.6200,11.6300,2584,2463,2293,4542,830,90,333,745,250,36
sz,000001,2016-01-04 13:10:34,11.6000,15,372288.0000,321.0000,B,11.5800,11.5700,11.5600,11.5500,11.5400,11.6000,11.6100,11.6200,11.6300,11.6500,2584,2463,2293,4542,830,102,746,250,36,432
sz,000001,2016-01-04 13:10:36,11.6000,2,57984.0000,50.0000,B,11.5900,11.5800,11.5700,11.5600,11.5500,11.6000,11.6100,11.6200,11.6300,11.6500,11,2614,2463,2293,4522,52,746,250,36,432
sz,000001,2016-01-04 13:10:40,11.5800,15,333504.0000,288.0000,S,11.5800,11.5700,11.5600,11.5500,11.5400,11.6000,11.6100,11.6200,11.6300,11.6500,2373,2463,2293,4522,830,263,746,250,36,432
sz,000001,2016-01-04 13:10:43,11.5800,1,49792.0000,43.0000,S,11.5900,11.5800,11.5700,11.5600,11.5500,11.6000,11.6100,11.6200,11.6300,11.6500,6,2327,2463,2273,4522,278,746,250,36,432
sz,000001,2016-01-04 13:10:46,11.5900,4,30144.0000,26.0000,S,11.5800,11.5700,11.5600,11.5500,11.5400,11.5900,11.6000,11.6100,11.6200,11.6300,2377,2463,2273,4535,830,7,278,746,250,36
sz,000001,2016-01-04 13:10:49,11.5800,8,208704.0000,180.0000,S,11.5900,11.5800,11.5700,11.5600,11.5500,11.6000,11.6100,11.6200,11.6300,11.6500,10,2359,2463,2273,4541,191,746,250,36,231
sz,000001,2016-01-04 13:10:52,11.5800,74,2379776.0000,2055.0000,S,11.5800,11.5700,11.5600,11.5500,11.5400,11.6000,11.6100,11.6200,11.6300,11.6500,364,2463,2273,4542,830,191,746,250,36,231
sz,000001,2016-01-04 13:10:55,11.6000,1,8128.0000,7.0000,B,11.5800,11.5700,11.5600,11.5500,11.5400,11.6000,11.6100,11.6200,11.6300,11.6500,369,2463,2273,4541,830,189,746,250,51,231
sz,000001,2016-01-04 13:10:58,11.5800,11,185344.0000,160.0000,S,11.5800,11.5700,11.5600,11.5500,11.5400,11.5900,11.6000,11.6100,11.6200,11.6300,337,2463,2268,4541,830,94,200,746,250,51
sz,000001,2016-01-04 13:11:01,11.5800,13,213120.0000,184.0000,S,11.5800,11.5700,11.5600,11.5500,11.5400,11.5900,11.6000,11.6100,11.6200,11.6300,162,2463,2268,4541,830,94,320,746,250,51
sz,000001,2016-01-04 13:11:04,11.5800,12,163264.0000,141.0000,S,11.5800,11.5700,11.5600,11.5500,11.5400,11.5900,11.6000,11.6100,11.6200,11.6300,296,2463,2268,4541,830,205,540,746,250,51
sz,000001,2016-01-04 13:11:07,11.5900,3,84608.0000,73.0000,B,11.5800,11.5700,11.5600,11.5500,11.5400,11.5900,11.6000,11.6100,11.6200,11.6300,316,2463,2278,4541,830,139,540,746,250,51
sz,000001,2016-01-04 13:11:10,11.5900,1,11584.0000,10.0000,B,11.5800,11.5700,11.5600,11.5500,11.5400,11.5900,11.6000,11.6100,11.6200,11.6300,343,2463,2378,4541,850,129,640,746,270,51
sz,000001,2016-01-04 13:11:14,11.5800,6,78720.0000,68.0000,S,11.5800,11.5700,11.5600,11.5500,11.5400,11.5900,11.6000,11.6100,11.6200,11.6300,389,2463,2501,4541,850,120,630,746,270,51
sz,000001,2016-01-04 13:11:19,11.5800,12,661696.0000,571.0000,S,11.5700,11.5600,11.5500,11.5400,11.5300,11.5800,11.5900,11.6000,11.6100,11.6200,2463,2501,4541,850,1415,229,220,630,746,270
sz,000001,2016-01-04 13:11:23,11.5800,10,326592.0000,282.0000,B,11.5700,11.5600,11.5500,11.5400,11.5300,11.5800,11.5900,11.6000,11.6100,11.6200,2442,2501,4544,850,1415,8,782,630,746,270
sz,000001,2016-01-04 13:11:25,11.5800,4,76416.0000,66.0000,B,11.5700,11.5600,11.5500,11.5400,11.5300,11.5800,11.5900,11.6000,11.6100,11.6200,2406,2503,4544,850,1415,533,782,630,746,270
sz,000001,2016-01-04 13:11:29,11.5800,7,678592.0000,586.0000,B,11.5800,11.5700,11.5600,11.5500,11.5400,11.5900,11.6000,11.6100,11.6200,11.6300,441,2406,2503,4549,853,782,650,746,270,51
sz,000001,2016-01-04 13:11:31,11.5800,2,47488.0000,41.0000,S,11.5800,11.5700,11.5600,11.5500,11.5400,11.5900,11.6000,11.6100,11.6200,11.6300,401,2406,2503,4545,853,782,650,746,270,51
sz,000001,2016-01-04 13:11:34,11.5800,1,11584.0000,10.0000,S,11.5800,11.5700,11.5600,11.5500,11.5400,11.5900,11.6000,11.6100,11.6200,11.6300,2401,2406,2503,4547,853,782,650,746,270,51
sz,000001,2016-01-04 13:11:37,11.5800,3,64832.0000,56.0000,S,11.5800,11.5700,11.5600,11.5500,11.5400,11.5900,11.6000,11.6100,11.6200,11.6300,2450,2406,2503,4547,853,782,710,746,270,51
sz,000001,2016-01-04 13:11:40,11.5800,1,30080.0000,26.0000,S,11.5800,11.5700,11.5600,11.5500,11.5400,11.5900,11.6000,11.6100,11.6200,11.6300,2861,2406,2523,4574,853,782,710,746,270,51
sz,000001,2016-01-04 13:11:43,11.5800,4,60224.0000,52.0000,S,11.5800,11.5700,11.5600,11.5500,11.5400,11.5900,11.6000,11.6100,11.6200,11.6300,2829,2401,2520,4577,853,777,710,746,270,51
sz,000001,2016-01-04 13:11:46,11.5900,3,24320.0000,21.0000,B,11.5800,11.5700,11.5600,11.5500,11.5400,11.5900,11.6000,11.6100,11.6200,11.6300,2818,2401,2528,4564,853,772,730,746,270,51
sz,000001,2016-01-04 13:11:49,11.5900,16,864128.0000,746.0000,B,11.5800,11.5700,11.5600,11.5500,11.5400,11.5900,11.6000,11.6100,11.6200,11.6300,2252,2401,2528,4564,853,565,738,746,270,51
sz,000001,2016-01-04 13:11:52,11.5900,8,934592.0000,807.0000,B,11.5900,11.5800,11.5700,11.5600,11.5500,11.6000,11.6100,11.6200,11.6300,11.6500,542,2011,2401,2543,4558,738,746,270,51,219
sz,000001,2016-01-04 13:11:54,11.5900,3,92736.0000,80.0000,S,11.5900,11.5800,11.5700,11.5600,11.5500,11.6000,11.6100,11.6200,11.6300,11.6500,491,2011,2401,2543,4559,738,746,270,51,219
sz,000001,2016-01-04 13:11:58,11.5900,4,118208.0000,102.0000,S,11.5900,11.5800,11.5700,11.5600,11.5500,11.6000,11.6100,11.6200,11.6300,11.6500,587,2013,2401,2543,4559,788,746,270,51,219
sz,000001,2016-01-04 13:12:01,11.5900,3,61312.0000,53.0000,S,11.5900,11.5800,11.5700,11.5600,11.5500,11.6000,11.6100,11.6200,11.6300,11.6500,535,2037,2401,2543,4559,788,746,270,51,219
sz,000001,2016-01-04 13:12:07,11.5900,2,59072.0000,51.0000,S,11.5900,11.5800,11.5700,11.5600,11.5500,11.6000,11.6100,11.6200,11.6300,11.6500,521,2043,2403,2548,4559,797,746,270,41,210
sz,000001,2016-01-04 13:12:09,11.5900,3,198208.0000,171.0000,S,11.5900,11.5800,11.5700,11.5600,11.5500,11.6000,11.6100,11.6200,11.6300,11.6500,350,2043,2403,2548,4559,838,746,270,41,210
sz,000001,2016-01-04 13:12:13,11.5900,4,53312.0000,46.0000,S,11.5900,11.5800,11.5700,11.5600,11.5500,11.6000,11.6100,11.6200,11.6300,11.6500,388,2243,2403,2548,4559,838,746,270,41,210
sz,000001,2016-01-04 13:12:16,11.5900,9,267904.0000,231.0000,S,11.5900,11.5800,11.5700,11.5600,11.5500,11.6000,11.6100,11.6200,11.6300,11.6500,329,2305,2403,2548,4559,616,746,270,41,210
sz,000001,2016-01-04 13:12:20,11.6000,22,888192.0000,766.0000,B,11.6000,11.5900,11.5800,11.5700,11.5600,11.6100,11.6200,11.6300,11.6500,11.6600,2007,292,2315,2423,2558,746,270,41,210,646
sz,000001,2016-01-04 13:12:23,11.6000,4,110208.0000,95.0000,S,11.6000,11.5900,11.5800,11.5700,11.5600,11.6100,11.6200,11.6300,11.6500,11.6600,1912,338,2336,2423,2558,746,270,41,210,646
sz,000001,2016-01-04 13:12:25,11.6000,2,120576.0000,104.0000,S,11.6000,11.5900,11.5800,11.5700,11.5600,11.6100,11.6200,11.6300,11.6500,11.6600,1811,338,2346,2423,2558,746,270,41,210,646
sz,000001,2016-01-04 13:12:28,11.6000,2,123008.0000,106.0000,S,11.6000,11.5900,11.5800,11.5700,11.5600,11.6100,11.6200,11.6300,11.6500,11.6600,1709,318,2347,2423,2558,757,270,41,210,646
sz,000001,2016-01-04 13:12:31,11.6000,3,98560.0000,85.0000,S,11.6000,11.5900,11.5800,11.5700,11.5600,11.6100,11.6200,11.6300,11.6500,11.6600,1624,496,2347,2423,2558,164,270,41,210,646
sz,000001,2016-01-04 13:12:34,11.6000,2,59200.0000,51.0000,S,11.6000,11.5900,11.5800,11.5700,11.5600,11.6100,11.6200,11.6300,11.6500,11.6600,1573,496,2347,2423,2558,174,270,41,210,646
sz,000001,2016-01-04 13:12:36,11.6000,1,5760.0000,5.0000,S,11.6000,11.5900,11.5800,11.5700,11.5600,11.6100,11.6200,11.6300,11.6500,11.6600,1568,496,2353,2423,2563,174,270,41,210,646
sz,000001,2016-01-04 13:12:40,11.6100,4,1200640.0000,1035.0000,B,11.6000,11.5900,11.5800,11.5700,11.5600,11.6100,11.6200,11.6300,11.6500,11.6600,563,496,2363,2423,2560,114,270,41,210,646
sz,000001,2016-01-04 13:12:43,11.6000,9,203072.0000,175.0000,S,11.6000,11.5900,11.5800,11.5700,11.5600,11.6100,11.6200,11.6300,11.6500,11.6600,415,529,2363,2423,2560,99,270,41,210,646
sz,000001,2016-01-04 13:12:46,11.6000,3,86976.0000,75.0000,S,11.6000,11.5900,11.5800,11.5700,11.5600,11.6100,11.6200,11.6300,11.6500,11.6600,350,511,2363,2423,2442,99,270,41,210,646
sz,000001,2016-01-04 13:12:49,11.6000,6,216896.0000,187.0000,S,11.6000,11.5900,11.5800,11.5700,11.5600,11.6100,11.6200,11.6300,11.6500,11.6600,164,528,2385,2423,2442,99,270,41,210,646
sz,000001,2016-01-04 13:12:52,11.6100,5,80128.0000,69.0000,B,11.6000,11.5900,11.5800,11.5700,11.5600,11.6100,11.6200,11.6300,11.6400,11.6500,177,534,2455,2423,2442,530,270,41,593,210
sz,000001,2016-01-04 13:12:55,11.6000,5,104384.0000,90.0000,B,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0,0,0,0
sz,000001,2016-01-04 13:27:02,11.6000,182,2381888.0000,2053.0000,B,11.5900,11.5800,11.5700,11.5600,11.5500,11.6000,11.6100,11.6200,11.6300,11.6500,459,2754,2358,2485,4631,874,573,241,63,161
sz,000001,2016-01-04 13:27:05,11.6000,24,1413248.0000,1220.0000,B,11.5800,11.5700,11.5600,11.5500,11.5400,11.6000,11.6100,11.6200,11.6300,11.6500,2013,2358,2485,4644,608,894,573,241,63,161
sz,000001,2016-01-04 13:27:16,11.6000,1,1152.0000,1.0000,B,11.5800,11.5700,11.5600,11.5500,11.5400,11.6000,11.6100,11.6200,11.6300,11.6500,2013,2358,2485,4644,608,889,573,241,63,161
sz,000001,2016-01-04 13:27:21,11.6000,1,34816.0000,30.0000,B,11.5800,11.5700,11.5600,11.5500,11.5400,11.6000,11.6100,11.6200,11.6300,11.6500,2013,2358,2485,4644,608,851,573,241,63,161
sz,000001,2016-01-04 13:27:23,11.5800,1,11584.0000,10.0000,S,11.5800,11.5700,11.5600,11.5500,11.5400,11.6000,11.6100,11.6200,11.6300,11.6500,2003,2358,2485,4644,608,851,573,241,63,161
sz,000001,2016-01-04 13:27:28,11.6000,10,90432.0000,78.0000,B,11.5800,11.5700,11.5600,11.5500,11.5400,11.6000,11.6100,11.6200,11.6300,11.6500,1997,2358,2485,4444,608,1042,573,241,63,161
sz,000001,2016-01-04 13:27:37,11.5900,1,2304.0000,2.0000,B,11.5800,11.5700,11.5600,11.5500,11.5400,11.5900,11.6000,11.6100,11.6200,11.6300,1997,2358,2485,4448,608,5,1048,573,241,63
sz,000001,2016-01-04 13:27:40,11.5800,6,205120.0000,177.0000,S,11.5800,11.5700,11.5600,11.5500,11.5400,11.5900,11.6000,11.6100,11.6200,11.6300,1877,2358,2485,4448,608,4,996,573,241,63
sz,000001,2016-01-04 13:27:46,11.6000,10,128696.0000,111.0000,S,11.5900,11.5800,11.5700,11.5600,11.5500,11.6000,11.6100,11.6200,11.6300,11.6500,2200,1877,2358,2485,4448,915,573,241,263,161
sz,000001,2016-01-04 13:27:49,11.5900,2,347776.0000,300.0000,S,11.5900,11.5800,11.5700,11.5600,11.5500,11.6000,11.6100,11.6200,11.6300,11.6400,1900,1887,2358,2475,4448,652,573,241,263,200
sz,000001,2016-01-04 13:27:52,11.5900,1,23168.0000,20.0000,S,11.5900,11.5800,11.5700,11.5600,11.5500,11.6000,11.6100,11.6200,11.6300,11.6400,1880,1887,2358,2475,4448,652,573,241,263,200
sz,000001,2016-01-04 13:27:54,11.6100,28,777664.0000,670.0000,B,11.6000,11.5900,11.5800,11.5700,11.5600,11.6100,11.6200,11.6300,11.6400,11.6500,1846,1880,1897,2358,2475,556,241,263,200,161
sz,000001,2016-01-04 13:27:58,11.6000,1,6976.0000,6.0000,S,11.6000,11.5900,11.5800,11.5700,11.5600,11.6100,11.6200,11.6300,11.6400,11.6500,1840,1900,1897,2358,2475,556,441,263,200,161
sz,000001,2016-01-04 13:28:01,11.6100,6,703488.0000,606.0000,B,11.6100,11.6000,11.5900,11.5800,11.5700,11.6200,11.6300,11.6400,11.6500,11.6600,1394,1881,1913,1907,2358,441,263,200,161,606
sz,000001,2016-01-04 13:28:04,11.6100,2,121728.0000,105.0000,S,11.6100,11.6000,11.5900,11.5800,11.5700,11.6200,11.6300,11.6400,11.6500,11.6600,1289,1881,1913,1907,2358,441,263,200,361,606
sz,000001,2016-01-04 13:28:07,11.6100,2,18560.0000,16.0000,S,11.6100,11.6000,11.5900,11.5800,11.5700,11.6200,11.6300,11.6400,11.6500,11.6600,1273,1850,1913,1907,2358,441,263,200,361,606
sz,000001,2016-01-04 13:28:10,11.6100,1,58048.0000,50.0000,S,11.6100,11.6000,11.5900,11.5800,11.5700,11.6200,11.6300,11.6400,11.6500,11.6600,1223,1850,1913,1907,2358,441,263,200,361,606
sz,000001,2016-01-04 13:28:13,11.6200,10,573568.0000,494.0000,B,11.6200,11.6100,11.6000,11.5900,11.5800,11.6300,11.6400,11.6500,11.6600,11.6700,1169,1193,1890,1913,1907,263,200,361,606,587
sz,000001,2016-01-04 13:28:15,11.6200,2,70912.0000,61.0000,S,11.6200,11.6100,11.6000,11.5900,11.5800,11.6300,11.6400,11.6500,11.6600,11.6700,1108,1193,1890,1913,1907,263,200,361,606,587
sz,000001,2016-01-04 13:28:20,11.6200,10,882048.0000,759.0000,S,11.6200,11.6100,11.6000,11.5900,11.5800,11.6300,11.6400,11.6500,11.6600,11.6700,492,1193,1890,1913,1912,263,200,391,606,587
sz,000001,2016-01-04 13:28:22,11.6200,1,116160.0000,100.0000,S,11.6200,11.6100,11.6000,11.5900,11.5800,11.6300,11.6400,11.6500,11.6600,11.6700,392,1193,1891,1913,1912,263,200,391,606,587
sz,000001,2016-01-04 13:28:24,11.6200,1,5824.0000,5.0000,S,11.6200,11.6100,11.6000,11.5900,11.5800,11.6300,11.6400,11.6500,11.6600,11.6700,351,1193,1891,1913,1912,263,300,391,606,587
sz,000001,2016-01-04 13:28:28,11.6300,8,574528.0000,494.0000,B,11.6200,11.6100,11.6000,11.5900,11.5800,11.6300,11.6400,11.6500,11.6600,11.6700,294,1193,1894,1913,1912,26,300,391,606,587
sz,000001,2016-01-04 13:28:31,11.6100,7,1771392.0000,1525.0000,S,11.6000,11.5900,11.5800,11.5700,11.5600,11.6100,11.6200,11.6300,11.6400,11.6500,1894,1917,2015,2358,2475,104,10,26,300,391
sz,000001,2016-01-04 13:28:33,11.6000,3,123008.0000,106.0000,S,11.6000,11.5900,11.5800,11.5700,11.5600,11.6100,11.6200,11.6300,11.6400,11.6500,1794,1917,2019,2358,2475,98,10,156,300,491
sz,000001,2016-01-04 13:28:37,11.6100,4,499968.0000,431.0000,B,11.6000,11.5900,11.5800,11.5700,11.5600,11.6100,11.6200,11.6300,11.6400,11.6500,1438,1917,2019,2358,2475,33,39,156,300,491
sz,000001,2016-01-04 13:28:40,11.6200,9,178752.0000,154.0000,B,11.6000,11.5900,11.5800,11.5700,11.5600,11.6200,11.6300,11.6400,11.6500,11.6600,1338,1918,2019,2358,2475,18,361,300,491,606
sz,000001,2016-01-04 13:28:43,11.6000,3,1274816.0000,1099.0000,S,11.6000,11.5900,11.5800,11.5700,11.5600,11.6200,11.6300,11.6400,11.6500,11.6600,240,1918,2019,2358,2475,20,664,500,611,606
sz,000001,2016-01-04 13:28:47,11.6300,6,69760.0000,60.0000,B,11.6000,11.5900,11.5800,11.5700,11.5600,11.6300,11.6400,11.6500,11.6600,11.6700,247,1918,1410,2358,2475,638,500,611,606,587
sz,000001,2016-01-04 13:28:49,11.6300,3,76736.0000,66.0000,B,11.6000,11.5900,11.5800,11.5700,11.5600,11.6200,11.6300,11.6400,11.6500,11.6600,241,1918,1410,2358,2475,167,645,500,811,606
sz,000001,2016-01-04 13:28:52,11.6100,3,40640.0000,35.0000,S,11.6100,11.6000,11.5900,11.5800,11.5700,11.6200,11.6300,11.6400,11.6500,11.6600,35,271,1932,1410,2358,167,645,500,811,606
sz,000001,2016-01-04 13:28:54,11.6100,2,6912.0000,6.0000,S,11.6100,11.6000,11.5900,11.5800,11.5700,11.6200,11.6300,11.6400,11.6500,11.6600,39,271,1932,1410,2358,187,845,500,811,606
sz,000001,2016-01-04 13:28:59,11.5900,20,508096.0000,438.0000,S,11.6000,11.5900,11.5800,11.5700,11.5600,11.6200,11.6300,11.6400,11.6500,11.6600,24,1834,1410,2358,2475,268,849,500,861,606
sz,000001,2016-01-04 13:29:00,11.6100,3,68416.0000,59.0000,B,11.5900,11.5800,11.5700,11.5600,11.5500,11.6100,11.6200,11.6300,11.6400,11.6500,1804,1410,2378,2475,4486,35,278,849,500,861
sz,000001,2016-01-04 13:29:05,11.6000,5,303744.0000,262.0000,S,11.5900,11.5800,11.5700,11.5600,11.5500,11.6000,11.6100,11.6200,11.6300,11.6400,1621,1410,2378,2510,4486,1070,35,278,919,500
sz,000001,2016-01-04 13:29:08,11.5900,3,41728.0000,36.0000,S,11.5900,11.5800,11.5700,11.5600,11.5500,11.6000,11.6100,11.6200,11.6300,11.6400,1596,1410,2378,2510,4486,1059,46,281,919,500
sz,000001,2016-01-04 13:29:10,11.5900,8,1899200.0000,1639.0000,S,11.5800,11.5700,11.5600,11.5500,11.5400,11.5900,11.6000,11.6100,11.6200,11.6300,1406,2378,2510,4486,608,112,1080,76,270,920
sz,000001,2016-01-04 13:29:13,11.5900,2,10432.0000,9.0000,B,11.5800,11.5700,11.5600,11.5500,11.5400,11.5900,11.6000,11.6100,11.6200,11.6300,1406,2368,2510,4486,608,103,1092,76,270,920
sz,000001,2016-01-04 13:29:17,11.5900,3,28928.0000,25.0000,B,11.5800,11.5700,11.5600,11.5500,11.5400,11.5900,11.6000,11.6100,11.6200,11.6300,1406,2368,2510,4486,608,78,1104,72,270,920
sz,000001,2016-01-04 13:29:19,11.5900,4,32448.0000,28.0000,B,11.5800,11.5700,11.5600,11.5500,11.5400,11.5900,11.6000,11.6100,11.6200,11.6300,1386,2368,2510,4483,608,120,1104,72,270,920
sz,000001,2016-01-04 13:29:23,11.5900,2,2304.0000,2.0000,B,11.5800,11.5700,11.5600,11.5500,11.5400,11.5900,11.6000,11.6100,11.6200,11.6300,1366,2368,2510,4493,608,140,1154,72,270,920
sz,000001,2016-01-04 13:29:25,11.5800,2,12736.0000,11.0000,S,11.5800,11.5700,11.5600,11.5500,11.5400,11.5900,11.6000,11.6100,11.6200,11.6300,1369,2368,2510,4445,608,152,1159,82,270,920
sz,000001,2016-01-04 13:29:28,11.5800,6,222336.0000,192.0000,S,11.5800,11.5700,11.5600,11.5500,11.5400,11.5900,11.6000,11.6100,11.6200,11.6300,1192,2368,2510,4445,608,1137,1159,82,270,920
sz,000001,2016-01-04 13:29:31,11.5800,2,75328.0000,65.0000,S,11.5800,11.5700,11.5600,11.5500,11.5400,11.5900,11.6000,11.6100,11.6200,11.6300,1132,2368,2510,4445,608,1147,1148,82,270,920
sz,000001,2016-01-04 13:29:34,11.5800,6,264000.0000,228.0000,S,11.5800,11.5700,11.5600,11.5500,11.5400,11.5900,11.6000,11.6100,11.6200,11.6300,907,2368,2510,4445,608,1161,1168,82,290,870
sz,000001,2016-01-04 13:29:37,11.5900,42,892800.0000,771.0000,B,11.5800,11.5700,11.5600,11.5500,11.5400,11.5900,11.6000,11.6100,11.6200,11.6300,152,2368,2510,4445,609,1160,1268,82,295,870
sz,000001,2016-01-04 13:29:41,11.5800,11,176064.0000,152.0000,S,11.5700,11.5600,11.5500,11.5400,11.5300,11.5800,11.5900,11.6000,11.6100,11.6200,2368,2510,4445,609,1402,22,1233,1273,82,295
